Element,Molar_ratio,Enthalpy(kJ/mol),std_enthalpy(kJ/mol),a,Delta(%),Omega,Entropy(J/K*mol),Tm(K),std_Tm (%),X,std_X(%),VEC,std_VEC,Phase(0-1),Density(g/com^3),Price(USD/kg)
,0.06-0.11-0.10-0.56-0.15-0.03,-0.9838688,3.3658292,1.3885287,1.7643796,17.846365,11.208712,1566.5015,17.033438,1.6885904,9.774643,8.148263,1.8580753,0.00706656,7.827985,5.430981
,0.16-0.25-0.22-0.12-0.25,-11.878684,5.4179015,1.3504968,3.7085407,1.9077314,13.192752,1717.711,22.723274,1.7900159,6.8670077,7.48649,2.4442058,0.27543783,7.0279713,22.188868
,0.36-0.16-0.32-0.14-0.03,4.110738,3.7885344,1.377125,2.0499806,4.273993,11.710866,1500.2537,16.78882,1.7810683,9.015792,9.228188,1.9493389,0.003157539,8.191241,5.958045
,0.05-0.08-0.60-0.23-0.04,-3.8806143,3.1198232,1.3862567,1.9099547,3.7416017,9.386644,1546.8477,17.54234,1.6839887,10.192897,8.252534,1.9546947,0.003878243,7.851295,6.466363
,0.18-0.18-0.12-0.06-0.09-0.18-0.19,-11.331439,6.4851975,1.3510449,3.9181073,2.1886888,15.607849,1589.0076,23.315813,1.7467471,8.439037,7.4084973,2.5229373,0.4795981,6.85103,16.804054
,0.24-0.13-0.26-0.17-0.06-0.15,-12.367433,5.2198825,1.3539226,4.682658,2.000439,14.157062,1747.5582,30.507496,1.7707489,8.603578,6.5940533,2.4341793,0.0014442874,6.5442343,15.009622
,0.37-0.19-0.05-0.11-0.21-0.06,-7.0543065,6.533745,1.3344476,5.4828224,2.6481287,13.451893,1388.7048,31.521833,1.7266862,9.162883,6.278899,3.1346521,0.8503233,5.272287,17.867857
,0.13-0.25-0.16-0.28-0.18,3.1714363,4.097819,1.3788096,1.8157837,6.810538,13.138833,1643.9202,16.041595,1.7610247,8.714551,8.579612,1.8653561,0.020791143,8.101142,5.5049863
,0.11-0.09-0.20-0.18-0.16-0.07-0.19,-9.482534,9.073807,1.4415414,6.304619,3.8722837,15.702177,2338.4692,28.676998,1.4962169,7.9093785,4.3394976,0.6665962,0.99948645,8.697267,327.59555
,0.21-0.13-0.11-0.16-0.16-0.21-0.02,-0.16368333,3.5559585,1.3744528,1.9798366,158.71817,15.241834,1704.4773,16.807827,1.8023906,7.455589,8.689889,1.7433867,0.73423266,8.200608,18.142942
,0.17-0.28-0.19-0.07-0.25-0.05,-15.978379,7.185399,1.3486192,3.6625597,1.4646578,13.707633,1707.2864,22.413641,1.7811434,7.4164042,7.369877,2.562066,0.5318498,6.83524,24.31294
,0.18-0.17-0.18-0.18-0.13-0.13-0.02,-5.553083,6.8734984,1.3493717,3.8732908,4.5139856,15.5849905,1608.3765,26.243792,1.7873505,7.052349,7.697756,2.8443644,0.08644239,6.8816605,16.708979
,0.16-0.02-0.26-0.15-0.12-0.26-0.03,-7.8499713,7.1729827,1.3540139,3.8011632,3.0603616,14.328385,1676.6542,25.088543,1.7728615,7.400248,7.521656,2.7934303,0.042322032,6.8378534,8.296778
,0.27-0.34-0.12-0.14-0.13,-10.290324,6.8090277,1.3295295,3.802597,1.894749,12.715442,1533.3779,27.255981,1.7880951,7.2975464,7.447875,2.9936135,0.59832114,6.5383797,28.041063
,0.31-0.20-0.13-0.16-0.20,-3.5942962,2.2694676,1.4474053,4.3167763,8.964205,12.993149,2479.768,15.307732,1.7191072,18.300581,4.989915,0.7983345,0.9999788,7.6675735,23.842934
,0.25-0.01-0.09-0.15-0.24-0.13-0.10-0.02,-3.4970233,6.5652676,1.3414695,4.2772064,6.498199,15.206157,1494.4175,29.705822,1.7919914,8.4604645,7.668893,3.1876602,0.0315943,6.72811,1639.5361
,0.21-0.17-0.16-0.22-0.12-0.08-0.02,-3.5295234,6.474271,1.3452735,4.0763426,6.7472315,15.455337,1540.8596,28.512356,1.7949293,8.038767,7.758917,3.0195076,0.016225059,6.9132924,1283.2341
,0.30-0.18-0.08-0.34-0.10,-12.772178,7.5903516,1.4198625,3.517038,2.0626223,12.200613,2159.2502,14.142698,1.5956192,8.216743,5.262165,1.6305926,0.0016037533,6.4556456,18.93743
,0.12-0.06-0.04-0.19-0.15-0.24-0.20,-16.695404,10.257209,1.3570886,3.422563,1.4788692,15.0977335,1635.3656,20.658094,1.7730389,8.636839,7.6088743,3.0081818,0.14436938,6.585248,9.507632
,0.26-0.22-0.13-0.07-0.24-0.02-0.05,-8.023997,5.5232353,1.3757834,1.9624776,3.2442868,14.307156,1819.5192,14.853062,1.7913731,7.436987,8.13539,1.9345536,0.70092034,7.8587575,21.83718
,0.12-0.22-0.01-0.21-0.15-0.28,-9.564934,4.8965907,1.3642302,4.0849566,2.594374,13.483895,1840.3444,28.531303,1.883957,7.9121747,7.8335624,2.2400823,0.09674109,7.9083405,20.409296
,0.23-0.06-0.48-0.05-0.10-0.08,0.056775663,3.546553,1.3930147,3.000093,274.56998,12.090874,1289.3333,28.335026,1.6807909,11.634099,8.833182,3.0216098,0.00030668802,7.147286,7.2222023
,0.26-0.03-0.25-0.11-0.32-0.03,-17.22642,8.539666,1.3790568,5.8287425,1.519732,12.658499,2068.1392,38.82855,1.590908,6.970513,4.1928587,0.8608307,0.23857471,6.7260365,85.96633
,0.36-0.37-0.13-0.06-0.08,-12.979983,6.0348225,1.4291588,2.8464901,2.439482,11.418292,2773.132,17.348783,1.8919048,15.301945,6.0913897,1.5934212,0.98454595,10.559603,50.680912
,0.11-0.10-0.16-0.07-0.13-0.10-0.20-0.11-0.03,-14.499643,8.45846,1.3631172,3.4486725,2.0725877,17.51995,1715.2891,21.074375,1.7381153,8.450506,7.178631,2.5360088,0.026789807,6.7311635,12.516619
,0.34-0.02-0.10-0.29-0.25,1.2986126,2.8648543,1.3653741,1.6979346,15.553965,11.613442,1739.2421,8.216224,1.8697641,2.4169965,9.079077,1.081254,0.99957436,8.524048,24.433722
,0.23-0.12-0.22-0.12-0.29-0.03,-8.262646,7.6327186,1.3406821,3.9759603,2.5267365,13.580868,1537.2747,26.265144,1.790376,7.510791,7.7564287,3.1050012,0.23293014,6.6252704,6.668166
,0.20-0.21-0.28-0.16-0.11-0.04,-11.193557,5.1367126,1.3574454,4.254567,2.0988035,13.874148,1693.2983,25.673359,1.7209266,7.1987333,6.6127644,2.1654446,0.020135326,6.5004654,18.90701
,0.44-0.02-0.32-0.15-0.07,2.3666453,3.1892793,1.3744558,2.287641,6.3852544,10.688769,1413.7865,20.291948,1.7911699,9.359183,9.707041,2.120008,0.0065866206,8.216711,7.795076
,0.16-0.10-0.27-0.23-0.12-0.11,-8.758262,4.4934397,1.3714103,4.4000583,3.131107,14.53922,1886.1432,29.122108,1.8019419,9.478207,6.736865,2.1487541,0.00024995525,7.154912,13.327138
,0.19-0.14-0.25-0.07-0.26-0.10,-11.163339,8.826507,1.3460082,3.8392804,1.9864687,14.094216,1573.3844,25.796812,1.7738309,8.198433,7.628949,3.164821,0.22488716,6.546331,6.866354
,0.07-0.25-0.08-0.24-0.03-0.27-0.07,-15.309989,9.075402,1.3444095,5.7965064,1.6316818,14.129198,1768.043,17.217432,1.8504537,5.533066,7.9830556,2.1217673,0.8220012,7.281208,20.972979
,0.12-0.03-0.20-0.41-0.03-0.21,-3.9140809,2.743833,1.4391358,3.9724953,9.839244,12.348062,3118.8362,14.374142,1.6984211,21.744915,5.0888643,0.62122154,0.99999976,14.507958,315.30545
,0.11-0.09-0.12-0.19-0.08-0.11-0.08-0.11-0.11,-9.233441,7.8390245,1.3605942,3.296642,3.2863455,17.938805,1691.5437,22.996857,1.7240502,8.531822,7.138447,2.7381191,0.026091712,6.6573415,12.793499
,0.09-0.16-0.20-0.15-0.17-0.21-0.02,-10.402369,5.57335,1.3687683,3.1576269,2.5365922,15.183494,1737.8455,18.592825,1.7468517,8.158107,7.4917374,2.0552714,0.026555296,7.2899365,15.16263
,0.24-0.19-0.14-0.17-0.12-0.04-0.07-0.02,-4.7165747,6.840429,1.3470337,4.5807433,4.8933516,15.664397,1473.3955,33.67109,1.782202,7.4437737,7.659831,3.339423,0.0034241134,6.498215,18.853739
,0.14-0.12-0.59-0.09-0.06,0.19073427,3.3082473,1.3913534,1.8414313,79.87523,10.222991,1490.2705,18.713251,1.6902905,10.04281,8.373081,2.0529468,0.0008109011,7.796634,5.6727576
,0.15-0.25-0.20-0.15-0.09-0.17,-10.972817,5.323603,1.357156,3.6755946,2.2565753,14.507006,1706.8296,21.670832,1.7667769,7.414387,7.385952,2.2506402,0.16177928,7.0647645,21.207111
,0.06-0.28-0.12-0.19-0.23-0.12,-25.54014,18.524416,1.3930366,9.057821,1.2484852,14.206366,2244.5208,16.364595,1.5825868,10.125318,4.5390267,0.65391433,1.5081639e-05,6.603472,238.10788
,0.06-0.32-0.28-0.05-0.24-0.06,-4.649216,5.945811,1.3629392,2.894572,4.6156344,12.715537,1687.6265,20.66148,1.8030188,10.98806,8.030633,2.326621,0.10039262,7.278039,26.16147
,0.04-0.22-0.07-0.16-0.18-0.03-0.31,-15.292575,9.224756,1.373756,2.5441546,1.6321487,14.208941,1756.623,15.602046,1.7444558,8.9108305,7.1843863,2.7088015,0.0021938577,6.567808,17.6577
,0.21-0.21-0.24-0.11-0.05-0.18,-5.2021604,2.4563844,1.4222686,2.9297822,8.025231,14.085125,2964.0159,17.63771,1.8231864,19.101387,5.280033,0.6484945,0.9999138,12.23545,101.662445
,0.35-0.30-0.09-0.06-0.20,-11.708462,5.9405193,1.3293777,4.646565,1.5243527,11.95069,1493.4554,29.55015,1.7573063,7.029541,6.5562596,2.8108437,0.87144095,5.8465047,24.637356
,0.32-0.07-0.20-0.03-0.38,-2.5137463,1.4142061,1.3650131,1.6873175,7.9057155,11.138506,1784.167,6.711988,1.8570045,4.371991,8.910004,1.1459479,0.9836446,8.495454,24.45311
,0.15-0.25-0.16-0.14-0.21-0.10,-18.397753,8.320136,1.3544875,3.6818187,1.3620119,14.561793,1720.8014,21.25186,1.7695812,7.7216477,7.1836762,2.5388668,0.25576973,6.671928,21.620762
,0.04-0.22-0.07-0.17-0.12-0.30-0.09,-8.839846,4.464205,1.36989,3.04173,3.2140274,14.709211,1931.5448,21.728285,1.8656851,7.8350334,7.98868,1.9702368,0.069499925,8.214356,21.538837
,0.15-0.23-0.13-0.04-0.16-0.14-0.16,-9.67422,5.812699,1.3569068,3.6726265,2.6466234,15.514221,1650.3577,21.398148,1.7640387,7.831663,7.53609,2.2968783,0.10252437,7.0989037,19.391912
,0.18-0.07-0.19-0.14-0.17-0.12-0.13,-12.62943,8.707087,1.3566079,4.039381,2.085701,15.828288,1664.1858,25.223627,1.741917,7.9616146,6.9098363,2.8304448,0.24472292,6.288961,9.932854
,0.31-0.12-0.11-0.03-0.11-0.33,-4.3453493,2.159489,1.4047537,3.4990728,9.22087,13.020043,3077.401,17.091246,2.0098898,17.06298,5.6060786,0.54081774,0.999645,13.190215,58.337868
,0.17-0.26-0.34-0.02-0.02-0.17,2.2184305,1.8265032,1.4804962,3.6097004,15.9145,12.663619,2787.9255,16.551811,1.4844869,12.074521,4.656292,0.52456135,1.0,11.758322,433.70364
,0.05-0.15-0.01-0.14-0.43-0.21,-28.024029,11.77044,1.3021755,8.236552,0.75743294,12.385526,1713.8004,12.267274,1.876234,3.964469,7.916125,2.5398474,0.9683546,6.3462896,16.567001
,0.06-0.09-0.30-0.11-0.15-0.28,-11.132475,5.621723,1.3956773,3.412018,2.8556578,13.628276,2332.6895,20.177317,1.8628483,12.020755,6.5832415,1.850627,0.28350642,8.447196,22.062893
,0.16-0.13-0.25-0.26-0.19,-2.7367804,1.8574284,1.4300098,4.8255963,11.033497,13.113518,2302.681,15.453421,1.6337242,15.65617,4.7227077,0.72868,0.9994054,6.73893,21.879704
,0.22-0.13-0.12-0.19-0.12-0.22,-6.6127267,6.7789154,1.3403292,3.88805,3.4435103,14.639463,1555.4523,25.735668,1.7979964,6.9811435,7.7843204,2.932488,0.1775971,6.791502,14.61686
,0.26-0.13-0.11-0.21-0.04-0.23-0.01,-8.735057,7.325953,1.3325348,3.8962464,2.4632013,14.286487,1506.0525,27.095505,1.7909255,7.4893126,7.672085,3.1519735,0.57632416,6.543688,15.209457
,0.11-0.21-0.16-0.15-0.15-0.20-0.02,-10.425034,5.2423725,1.3617288,3.393093,2.4877954,15.180375,1708.4788,19.749228,1.7609084,7.8599305,7.540856,2.1284573,0.053166322,7.2552466,18.76161
,0.12-0.03-0.10-0.20-0.18-0.22-0.14,-11.302429,9.19313,1.3587295,3.457333,2.2355075,15.346113,1646.4534,21.662271,1.7797265,8.003039,7.7223883,2.8846145,0.05619608,6.7901144,8.064244
,0.40-0.09-0.01-0.22-0.28,-16.408758,7.3627605,1.390318,1.6201715,1.3810514,11.340542,1998.2587,10.995273,1.7005723,8.636576,6.4632435,2.1706831,0.00020488907,6.6130567,8.244292
,0.20-0.09-0.19-0.17-0.09-0.24-0.04,-9.353713,7.6514072,1.3456635,3.9013433,2.60843,15.145933,1610.8947,25.96586,1.7793691,7.526416,7.549967,2.932849,0.26411542,6.693047,12.200251
,0.13-0.06-0.17-0.16-0.14-0.06-0.22-0.07,-8.79005,7.880403,1.3591393,3.511196,3.113304,16.48331,1660.2303,22.378994,1.7697189,7.9523773,7.68072,2.6876357,0.035073724,6.970429,9.900027
,0.20-0.13-0.27-0.14-0.11-0.14,-11.367553,5.006666,1.3614247,4.6898613,2.3441832,14.517589,1835.5405,31.181393,1.7949715,9.63745,6.6308513,2.3328726,7.92774e-05,6.9085703,16.029127
,0.21-0.31-0.21-0.06-0.15-0.06,-12.622938,6.998932,1.3504715,4.144414,1.8105276,13.649932,1674.3069,25.552687,1.7510157,7.2206326,6.7929325,2.5230885,0.22671987,6.404706,25.050406
,0.29-0.16-0.33-0.21,-3.777318,3.0493503,1.3732569,2.3871903,5.598552,11.485971,1841.1595,8.355464,1.8336886,4.5195312,8.357183,1.3279593,0.9900607,8.174397,21.778074
,0.39-0.26-0.35,-0.9698704,1.0747904,1.3635485,1.6711742,16.73366,9.220976,1760.0591,5.0995173,1.8735971,3.4761178,9.051556,0.932469,0.9962716,8.530965,27.445385
,0.51-0.17-0.18-0.01-0.02-0.02-0.09,-7.339063,5.4749284,1.3025612,4.4305644,1.7903323,11.358261,1156.8108,30.866888,1.7144303,8.444657,6.431059,3.778777,0.9030843,4.913748,17.562294
,0.17-0.16-0.15-0.18-0.11-0.22,-5.4712963,6.478858,1.347029,3.6159828,4.4632015,15.044749,1623.1239,24.525557,1.8065653,6.8604245,7.976841,2.7328935,0.081114665,7.145826,16.663645
,0.11-0.09-0.19-0.34-0.18-0.09,-27.856197,12.549336,1.376143,5.1964607,0.84686285,13.884234,1699.0764,19.157682,1.7394596,11.256359,7.280526,2.9620314,0.05954696,6.5757375,8.618336
,0.15-0.33-0.12-0.10-0.21-0.08,-17.759975,8.041443,1.3502744,3.5442023,1.3382037,13.963252,1702.072,20.755526,1.7849783,7.53672,7.4155006,2.5415561,0.27153304,6.832745,26.481974
,0.24-0.03-0.05-0.07-0.04-0.13-0.22-0.22,-35.2632,14.049207,1.3844273,7.475221,0.72793067,15.390893,1667.8152,27.808401,1.6134608,12.4075365,5.4498596,2.813589,0.010919589,5.5564857,14.276796
,0.19-0.06-0.24-0.26-0.09-0.16,-10.667466,4.747782,1.3642344,4.5648313,2.3877132,14.075042,1809.6462,29.70121,1.7923074,8.9648,6.7544804,2.3059354,0.00043089644,6.8780437,11.159121
,0.23-0.24-0.15-0.14-0.09-0.15,-14.018384,6.0909233,1.3457916,4.232695,1.6678646,14.4850235,1614.1335,25.466242,1.7523087,7.6937146,6.9950085,2.5113134,0.44540957,6.5104103,20.981981
,0.13-0.30-0.19-0.09-0.25-0.05,-14.076898,6.8322024,1.3531725,3.3568826,1.6826049,13.614859,1739.7062,20.020596,1.7925466,7.1267195,7.6165195,2.4113245,0.18581882,7.1330867,25.211897
,0.15-0.24-0.17-0.15-0.04-0.23,-6.563681,6.4867454,1.3461149,3.355972,3.5839784,14.2986555,1645.1958,23.176971,1.8074354,6.7923946,8.052555,2.66128,0.07280519,7.263609,21.425058
,0.07-0.18-0.25-0.02-0.26-0.22,-6.371549,4.180265,1.3683484,2.9802318,3.7829576,13.353797,1804.9768,17.096169,1.7996563,6.014188,7.8186617,1.9985894,0.7493942,7.5728693,16.654152
,0.08-0.05-0.25-0.17-0.46,-6.3608336,4.6725216,1.3804129,4.096561,3.9053338,11.195715,2218.811,21.60893,1.6301589,7.461621,4.7209,0.66905665,0.9680245,6.409385,26.757227
,0.08-0.03-0.21-0.26-0.17-0.25,-0.2622524,1.7489468,1.4528977,5.163231,117.959885,13.596038,2275.3057,13.89127,1.516669,11.299305,4.447387,0.5590464,0.9998944,7.115728,263.12985
,0.23-0.04-0.13-0.19-0.21-0.01-0.18,-5.405899,6.633184,1.3443221,4.2085137,4.161277,14.529502,1548.2593,26.69304,1.782376,7.0942254,7.521331,2.938391,0.10197537,6.5895667,8.462548
,0.17-0.14-0.39-0.31,-6.53621,2.1897585,1.4193779,3.249687,5.4229603,10.827223,3273.7483,10.412955,1.8873246,20.560028,5.4732156,0.5003158,0.999848,15.276288,122.23491
,0.27-0.14-0.18-0.21-0.20,-3.4358623,2.068563,1.4397233,4.6436715,9.209196,13.187543,2399.349,15.932963,1.6933925,17.876505,4.891549,0.7999136,0.9999256,7.269367,22.013105
,0.19-0.16-0.05-0.21-0.16-0.22-0.03,-11.247174,5.374855,1.3595481,4.63904,2.4650471,14.921313,1858.0677,35.1758,1.8715618,9.977834,7.1992345,2.4461856,2.166101e-06,7.7357883,18.257187
,0.44-0.15-0.13-0.16-0.11,-15.077278,5.127164,1.3260243,5.261118,1.1619279,12.225109,1433.0104,33.123867,1.6875808,6.9770427,5.5720587,2.4422114,0.0018761766,5.1370115,15.291388
,0.36-0.30-0.23-0.07-0.03,9.0323305,4.521612,1.3827301,1.9499722,2.2191446,11.393929,1759.1868,22.913393,1.8000975,6.0830693,8.526022,2.3049643,0.010851966,7.972137,7.0035415
,0.18-0.15-0.16-0.11-0.08-0.31,-5.3596673,2.470196,1.4052618,3.3315852,7.9887137,14.210935,3012.9502,19.816732,1.9160858,19.324295,5.377568,0.6809034,0.9995117,12.780129,73.65844
,0.20-0.22-0.07-0.25-0.10-0.16,-11.560921,5.3724556,1.3562044,4.5449934,2.152881,14.217929,1750.5562,30.435684,1.832829,8.546262,7.194691,2.426612,0.00053690013,7.115768,20.011559
,0.05-0.04-0.38-0.11-0.09-0.18-0.15,-10.885237,6.250498,1.4100195,3.0475671,3.1093056,14.125562,2396.0479,19.8206,1.8568745,14.088939,5.954247,1.7258462,0.68682843,8.026378,20.254164
,0.25-0.08-0.27-0.14-0.17-0.09,-18.417986,7.3900595,1.350024,4.547665,1.2846419,14.04059,1685.1508,27.665329,1.721091,7.4973254,6.2755613,2.5532346,0.24208075,5.916266,11.137423
,0.09-0.16-0.17-0.25-0.07-0.17-0.09,0.3151986,4.810449,1.3738586,1.824775,88.211044,15.547547,1788.3262,15.384587,1.794092,6.7984114,8.2678385,1.9353485,0.9235177,7.9688883,12.279971
,0.22-0.10-0.12-0.19-0.05-0.19-0.14,-3.1851044,4.9417467,1.3670554,1.7415311,8.797924,15.505612,1807.2356,13.85936,1.8054295,6.5521555,8.27398,1.9073061,0.79244214,7.998129,20.2848
,0.15-0.11-0.14-0.11-0.17-0.14-0.19,-17.150187,9.65154,1.3600624,3.7832637,1.5784874,16.01029,1690.8718,22.591232,1.7414491,8.386159,6.9077773,2.7960234,0.22792245,6.28116,12.12924
,0.35-0.12-0.27-0.23-0.03,-0.011588901,4.917351,1.364829,1.6800271,1745.0267,11.7279415,1724.1898,8.303804,1.8672682,3.2491102,9.079918,1.2713313,0.9996146,8.430212,24.658583
,0.32-0.26-0.21-0.09-0.12,-3.4774427,2.24302,1.441911,3.5209107,9.0671015,12.608129,2500.793,15.87687,1.7378248,17.346205,4.9931417,0.80554366,0.99998057,7.6731634,24.053726
,0.25-0.15-0.33-0.02-0.24,-3.1323256,1.4309658,1.3764725,1.9702908,7.041794,11.8591795,1859.9249,11.504757,1.8428278,5.0798535,8.382316,1.3274406,0.95581716,8.302777,20.108425
,0.20-0.20-0.14-0.18-0.12-0.16,-5.9835143,6.60668,1.3424027,3.8090851,3.8903303,14.744127,1578.7874,25.321398,1.797688,6.844758,7.775993,2.8360746,0.09726419,6.8881307,18.674013
,0.11-0.10-0.12-0.33-0.35,-0.61047935,1.8469552,1.4793775,4.547637,44.660763,12.082763,2256.473,14.962922,1.5088216,16.068731,4.315072,0.64338434,0.9999802,7.241785,326.19467
,0.19-0.32-0.16-0.09-0.13-0.11,-8.725938,6.3746977,1.3460863,3.7655003,2.7068539,14.367099,1644.0226,24.049295,1.7918172,6.745166,7.54954,2.598025,0.14590292,6.9278245,25.570944
,0.16-0.06-0.26-0.25-0.27,-3.192747,1.7693484,1.439229,5.270179,8.886677,12.591502,2253.3372,14.80467,1.6072952,16.524296,4.6285815,0.74261075,0.9991398,6.5617447,20.163925
,0.01-0.22-0.25-0.16-0.17-0.16-0.03,-4.4087963,7.9790635,1.3771834,1.8180151,5.855471,14.359145,1797.8489,16.608784,1.7717726,7.940954,7.9234843,2.5658636,0.102526404,7.3367248,7.7250743
,0.26-0.21-0.09-0.17-0.13-0.13,-15.559918,8.50352,1.3494937,4.6253414,1.5063818,14.435487,1623.7191,28.723774,1.7162175,7.8136063,6.301294,2.8159113,0.80088055,5.750832,5.6139274
,0.20-0.12-0.26-0.22-0.19,-12.624965,5.5042377,1.3540885,4.187847,1.8270736,13.494709,1709.3171,24.933233,1.7605419,6.885682,6.943158,2.4463549,0.41221377,6.565172,13.967698
,0.09-0.35-0.21-0.17-0.07-0.11,-8.232307,4.3397045,1.363185,3.1759865,2.9287865,13.672439,1763.4504,18.314487,1.7821319,6.865965,7.6276774,1.9671222,0.21397394,7.4565945,26.185434
,0.12-0.21-0.18-0.14-0.27-0.09,-9.580593,5.029048,1.3675203,3.530452,2.5205634,14.371381,1680.3177,20.757475,1.7160989,8.245208,7.172377,1.9505213,0.011978742,7.0903735,17.57231
,0.27-0.08-0.26-0.02-0.21-0.05-0.11,-11.319851,5.295486,1.3508657,4.887383,2.1203055,14.146027,1696.6982,31.808796,1.7560868,8.305696,6.3957443,2.4803898,0.001728556,6.2509103,11.754232
,0.06-0.20-0.24-0.28-0.22,2.414433,5.518974,1.3681121,2.7873986,8.93171,12.646722,1705.1869,19.660187,1.8178318,5.785645,8.479565,2.2575657,0.7453444,7.7831345,5.9461637
,0.29-0.33-0.18-0.02-0.08-0.10,-13.699089,5.2472124,1.3520226,5.0017276,1.6253757,12.796307,1740.046,31.452602,1.6733764,6.3447585,5.2518787,1.8023213,0.0028285729,5.4332767,7.1656437
,0.31-0.07-0.11-0.35-0.06-0.05-0.02-0.02,-13.059604,4.9622297,1.3484635,5.2066226,1.711132,13.609042,1642.0483,33.39501,1.7597289,8.544739,6.133087,2.4064512,0.0014091784,5.9641323,10.336724
,0.45-0.06-0.11-0.01-0.21-0.16,-15.029083,5.4259586,1.3217579,5.061777,1.1593512,12.095089,1440.5834,32.966015,1.7289014,7.288497,5.956637,2.8687332,0.62247545,5.2151637,9.452022
,0.26-0.19-0.20-0.21-0.06-0.07,-8.755292,7.625344,1.340416,4.3281813,2.48696,13.961721,1559.5538,29.449451,1.7429379,7.7361083,6.84369,3.034975,0.122613646,6.1134906,18.38513
,0.23-0.25-0.15-0.16-0.21,-5.305923,6.2911043,1.345717,4.1939716,4.0021987,13.386312,1586.3484,26.633968,1.7761884,6.7181177,7.2602396,2.734051,0.055447783,6.58772,20.470236
,0.40-0.21-0.21-0.15-0.03,-3.6388102,1.879518,1.4270375,2.9385076,8.136455,11.6783085,2535.2134,15.768517,1.8079762,16.085629,5.1598682,0.7833052,0.9999542,7.8854833,22.327034
,0.07-0.01-0.28-0.20-0.27-0.12-0.06,-6.210786,5.342353,1.4057333,4.0099597,5.6353807,13.967964,2505.7437,27.843014,1.61679,12.123492,4.663842,0.7044321,0.9999981,9.110505,108.70999
,0.31-0.35-0.15-0.02-0.16,-13.872175,5.891864,1.3326284,4.801199,1.3499217,11.944071,1567.8363,28.869215,1.7562308,6.939657,6.5387707,2.623036,0.76095957,5.990004,28.359264
,0.21-0.04-0.19-0.09-0.15-0.32,-13.451038,5.448002,1.35721,4.786081,1.8458487,13.604702,1824.9998,32.995518,1.8266475,10.066726,6.9538484,2.6246195,0.0032685369,7.0837054,12.175516
